status	mode	depth	fanin	rem	module	path
TODO	struct	2	2	2	script	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/property/ObjectJavaProperty.java
TODO	struct	4	2	2	script	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/property/ShortJavaProperty.java
TODO	struct	3	1	10	script	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/property/JavaPropertyFactory.java
TODO	struct	2	1	2	script	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/property/PropertyUtils.java
TODO	struct	1	3	15	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/stringable/FunctionNameStringable.java
TODO	struct	0	12	2	generic	Ghidra/Framework/Generic/src/main/java/generic/test/ConcurrentTestExceptionHandler.java
TODO	struct	0	12	1	util	Ghidra/Framework/Generic/src/main/java/ghidra/util/xml/XmlParserElement.java
TODO	struct	0	12	3	graph	Ghidra/Framework/Graph/src/main/java/ghidra/graph/graphs/GroupingVisualGraph.java
TODO	struct	0	12	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolClassInfo.java
TODO	struct	0	11	8	app	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/refs/AddMemRefCmd.java
TODO	struct	1	3	1	framework	Ghidra/Framework/Project/src/main/java/ghidra/framework/cmd/MergeableBackgroundCommand.java
TODO	struct	0	11	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/AnalysisBackgroundCommand.java
TODO	struct	0	11	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/validator/PostAnalysisValidator.java
TODO	struct	0	11	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/calltree/CallTreeOptions.java
TODO	struct	0	11	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/EditBitFieldAction.java
TODO	struct	0	11	74	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/EditComponentAction.java
TODO	struct	0	11	44	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/FindReferencesToStructureFieldAction.java
TODO	struct	1	8	74	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/ComponentProgramActionContext.java
TODO	struct	1	8	74	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/ComponentStandAloneActionContext.java
TODO	struct	1	8	76	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/compositeeditor/CompositeEditorActionManager.java
TODO	struct	1	5	69	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/AbstractFindReferencesToFieldAction.java
TODO	struct	1	1	41	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/editor/EditorOptionManager.java
TODO	struct	0	11	41	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/hover/AbstractConfigurableHover.java
TODO	struct	0	11	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/tablechooser/AddressableRowObjectToFunctionTableRowMapper.java
TODO	struct	0	11	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/tablechooser/StringColumnDisplay.java
TODO	struct	2	3	2	feature	Ghidra/Features/Base/src/main/java/ghidra/features/base/codecompare/model/AbstractFunctionComparisonModel.java
TODO	struct	1	8	2	feature	Ghidra/Features/Base/src/main/java/ghidra/features/base/codecompare/model/MatchedFunctionComparisonModel.java
TODO	struct	0	11	1	feature	Ghidra/Features/BytePatterns/src/main/java/ghidra/bitpatterns/info/FileBitPatternInfo.java
TODO	struct	0	11	1	feature	Ghidra/Features/BytePatterns/src/main/java/ghidra/bitpatterns/info/PatternEvaluationStats.java
TODO	struct	0	11	4	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/component/DecompilerCallbackHandlerAdapter.java
TODO	struct	0	11	10	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/component/DecompilerProgramListener.java
TODO	struct	0	11	29	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/component/LocationClangHighlightController.java
TODO	struct	0	11	1	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/parallel/ChunkingParallelDecompiler.java
TODO	struct	0	11	3	app	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/parallel/DecompilerCallback.java
TODO	struct	0	11	6	app	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/plugin/core/decompiler/taint/CreateTargetIndexTask.java
TODO	struct	0	11	85	app	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/plugin/core/decompiler/taint/actions/TaintAbstractDecompilerAction.java
TODO	struct	1	4	7	app	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/AbstractFGLayout.java
TODO	struct	1	4	3	app	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/FGLayoutProviderExtensionPoint.java
TODO	struct	1	3	3	app	Ghidra/Features/FunctionGraphDecompilerExtension/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/DNLayoutOptions.java
TODO	struct	0	11	40	app	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/graph/FunctionGraphFactory.java
TODO	struct	0	11	8	graph	Ghidra/Features/GraphServices/src/main/java/ghidra/graph/exporter/AbstractAttributedGraphExporter.java
TODO	struct	0	11	20	demangler	Ghidra/Features/Swift/src/main/java/ghidra/app/util/demangler/swift/datatypes/SwiftDataTypeUtils.java
TODO	struct	2	2	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/match/AbstractFunctionHasher.java
TODO	struct	1	3	5	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/match/ExactInstructionsFunctionHasher.java
TODO	struct	2	1	3	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/match/MatchFunctions.java
TODO	struct	1	10	5	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/correlator/program/FunctionMatchProgramCorrelator.java
TODO	struct	1	5	10	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/stringable/MultipleSymbolStringable.java
TODO	struct	1	4	8	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/util/EmptyVTSession.java
TODO	struct	1	3	27	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/util/VTFunctionSizeUtil.java
TODO	struct	1	3	28	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/util/VTMatchUtil.java
TODO	struct	1	3	37	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/util/VTRelatedMatchUtil.java
TODO	struct	0	11	49	feature	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/api/markuptype/LabelMarkupType.java
TODO	struct	0	11	54	program	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/util/DatabaseTableUtils.java
TODO	struct	4	4	1	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/AnnotationElementValuePair.java
TODO	struct	4	6	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/AnnotationJava.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/BootstrapMethodsAttribute.java
TODO	struct	5	4	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/ExceptionHandlerJava.java
TODO	struct	6	4	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/LocalVariableJava.java
TODO	struct	5	5	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/LocalVariableTableAttribute.java
TODO	struct	4	5	74	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/CodeAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/ConstantValueAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/DeprecatedAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/EnclosingMethodAttribute.java
TODO	struct	4	4	72	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/ExceptionsAttribute.java
TODO	struct	4	4	1	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/InnerClass.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/InnerClassesAttribute.java
TODO	struct	4	4	1	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/LineNumber.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/LineNumberTableAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/LocalVariableTypeTableAttribute.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/MethodParametersAttribute.java
TODO	struct	5	11	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/AbstractConstantPoolReferenceInfo.java
TODO	struct	5	9	1	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolDoubleInfo.java
TODO	struct	5	9	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolDynamicInfo.java
TODO	struct	6	9	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolFieldReferenceInfo.java
TODO	struct	6	9	1	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolFloatInfo.java
TODO	struct	6	9	1	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolIntegerInfo.java
TODO	struct	6	9	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolInterfaceMethodReferenceInfo.java
TODO	struct	6	9	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolInvokeDynamicInfo.java
TODO	struct	6	9	1	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolLongInfo.java
TODO	struct	6	9	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolMethodHandleInfo.java
TODO	struct	6	9	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolMethodReferenceInfo.java
TODO	struct	6	9	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolMethodTypeInfo.java
TODO	struct	6	9	72	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolModuleInfo.java
TODO	struct	6	9	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolNameAndTypeInfo.java
TODO	struct	6	10	72	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolPackageInfo.java
TODO	struct	6	9	71	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolStringInfo.java
TODO	struct	5	8	17	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/constantpool/ConstantPoolFactory.java
TODO	struct	4	4	91	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/ModuleAttribute.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/ModuleMainClassAttribute.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/ModulePackagesAttribute.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/NestHostAttribute.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/NestMembersAttribute.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/RuntimeInvisibleAnnotationsAttribute.java
TODO	struct	4	4	3	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/RuntimeParameterAnnotationsAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/RuntimeVisibleAnnotationsAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/SignatureAttribute.java
TODO	struct	4	4	72	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/SourceDebugExtensionAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/SourceFileAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/StackMapTableAttribute.java
TODO	struct	4	4	2	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/SyntheticAttribute.java
TODO	struct	4	4	72	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/attributes/UnsupportedAttributeInfo.java
TODO	struct	2	6	24	format	Ghidra/Processors/JVM/src/main/java/ghidra/javaclass/format/JavaClassUtil.java
TODO	struct	1	10	95	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/ConstantPoolJava.java
TODO	struct	2	7	21	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/ReferenceMethods.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectGetField.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectGetStatic.java
TODO	struct	2	8	2	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InvokeMethods.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectInvokeDynamic.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectInvokeInterface.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectInvokeSpecial.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectInvokeStatic.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectInvokeVirtual.java
TODO	struct	2	4	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/LdcMethods.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectLdc.java
TODO	struct	1	3	16	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectPayloadJavaParameters.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectPutField.java
TODO	struct	1	3	1	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/InjectPutStatic.java
TODO	struct	1	2	33	app	Ghidra/Processors/JVM/src/main/java/ghidra/app/util/pcodeInject/PcodeInjectLibraryJava.java
TODO	struct	0	10	2	debug	Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/api/action/InstanceUtils.java
TODO	struct	1	3	1	debug	Ghidra/Debug/Debugger-api/src/main/java/ghidra/debug/api/model/DebuggerSingleObjectPathActionContext.java
TODO	struct	3	4	1	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/data/AbstractPcodeTraceAccess.java
TODO	struct	4	4	24	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/data/DefaultPcodeTracePropertyAccess.java
TODO	struct	3	4	27	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/data/AbstractPcodeTraceDataAccess.java
TODO	struct	4	4	26	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/data/DefaultPcodeTraceMemoryAccess.java
TODO	struct	4	4	47	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/data/DefaultPcodeTraceRegistersAccess.java
TODO	struct	3	7	3	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/data/DefaultPcodeTraceAccess.java
TODO	struct	3	3	25	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/data/DefaultPcodeTraceThreadAccess.java
TODO	struct	2	7	54	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/TraceEmulationIntegration.java
TODO	struct	2	2	39	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/TraceMemoryStatePcodeExecutorStatePiece.java
TODO	struct	1	10	18	pcode	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/pcode/exec/trace/TraceSleighUtils.java
TODO	struct	3	3	25	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/PlaceEmuBreakpointActionItem.java
TODO	struct	2	1	2	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/DeleteEmuBreakpointActionItem.java
TODO	struct	2	1	2	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/DeleteTargetBreakpointActionItem.java
TODO	struct	2	1	1	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/DisableEmuBreakpointActionItem.java
TODO	struct	2	1	2	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/DisableTargetBreakpointActionItem.java
TODO	struct	2	1	1	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/EnableEmuBreakpointActionItem.java
TODO	struct	2	1	2	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/EnableTargetBreakpointActionItem.java
TODO	struct	1	6	8	app	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/breakpoint/BreakpointActionSet.java
TODO	struct	2	5	15	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/AbstractSymZ3OffsetPcodeExecutorStatePiece.java
TODO	struct	2	4	12	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/SymZ3.java
TODO	struct	2	4	1	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/SymZ3PcodeArithmetic.java
TODO	struct	2	1	1	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3MemorySpace.java
TODO	struct	4	6	25	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3PieceHandler.java
TODO	struct	3	5	3	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/SymZ3EmulatorFactory.java
TODO	struct	4	3	16	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/SymZ3PcodeThreadExecutor.java
TODO	struct	6	4	1	app	Ghidra/Features/Base/src/main/java/ghidra/app/util/pcode/StringPcodeFormatter.java
TODO	struct	5	3	1	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/SymZ3ThreadPcodeExecutorState.java
TODO	struct	4	4	28	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3PcodeExecutorState.java
TODO	struct	2	1	1	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3RegisterSpace.java
TODO	struct	2	3	24	pcode	Ghidra/Extensions/SymbolicSummaryZ3/src/main/java/ghidra/pcode/emu/symz3/state/SymZ3WriteDownHelper.java
TODO	struct	0	10	6	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/analysis/AnalysisOptionsDialog.java
TODO	struct	0	10	27	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/bookmark/BookmarkEditCmd.java
TODO	struct	0	10	2	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/checksums/ChecksumAlgorithm.java
TODO	struct	2	8	4	app	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/instructionsearch/util/InstructionSearchUtils.java
