class	fanin	path
DBTraceAddressPropertyManager	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/property/DBTraceAddressPropertyManager.java
DBTraceBookmarkManagerTest	2	Ghidra/Debug/Framework-TraceModeling/src/test/java/ghidra/trace/database/bookmark/DBTraceBookmarkManagerTest.java
DBTraceDataSettingsAdapter	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/data/DBTraceDataSettingsAdapter.java
DBTraceEmptyMemBuffer	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceEmptyMemBuffer.java
DBTraceGuestPlatformMappedMemory	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/guest/DBTraceGuestPlatformMappedMemory.java
DBTraceMemBuffer	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceMemBuffer.java
DBTraceMemoryBlockEntry	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceMemoryBlockEntry.java
DBTraceMemoryStateEntry	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/memory/DBTraceMemoryStateEntry.java
DBTraceObjectManagerTest	2	Ghidra/Debug/Framework-TraceModeling/src/test/java/ghidra/trace/database/target/DBTraceObjectManagerTest.java
DBTraceObjectRegisterSupport	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/guest/DBTraceObjectRegisterSupport.java
DBTraceProgramViewFragment	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewFragment.java
DBTraceProgramViewListing	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/program/DBTraceProgramViewListing.java
DBTraceSnapshot	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/time/DBTraceSnapshot.java
DBTraceStaticMapping	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/module/DBTraceStaticMapping.java
DBTraceThread	2	Ghidra/Debug/Framework-TraceModeling/src/main/java/ghidra/trace/database/thread/DBTraceThread.java
DNLEdgeLabelRenderer	2	Ghidra/Features/FunctionGraphDecompilerExtension/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/DNLEdgeLabelRenderer.java
DWARFExpressionEvaluatorTest	2	Ghidra/Features/Base/src/test/java/ghidra/app/util/bin/format/dwarf/expression/DWARFExpressionEvaluatorTest.java
DWARFExpressionTest	2	Ghidra/Features/Base/src/test/java/ghidra/app/util/bin/format/dwarf/expression/DWARFExpressionTest.java
DWARFLineContentType	2	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/line/DWARFLineContentType.java
DWARFLineProgramExecutor	2	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/dwarf/line/DWARFLineProgramExecutor.java
DataDBTest	2	Ghidra/Test/IntegrationTest/src/test/java/ghidra/program/database/data/DataDBTest.java
DataGatheringParamsDialog	2	Ghidra/Features/BytePatterns/src/main/java/ghidra/bitpatterns/gui/DataGatheringParamsDialog.java
DataGatheringUtilsTest	2	Ghidra/Extensions/MachineLearning/src/test.slow/java/ghidra/machinelearning/functionfinding/DataGatheringUtilsTest.java
DataGraph	2	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/graphanalysis/DataGraph.java
DataMnemonicOperandFieldSearcher	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/searchtext/databasesearcher/DataMnemonicOperandFieldSearcher.java
DataOpenCloseManager	2	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/util/DataOpenCloseManager.java
DataProxy	2	Ghidra/Features/Base/src/main/java/ghidra/app/util/viewer/proxy/DataProxy.java
DataTableModel	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datawindow/DataTableModel.java
DataTag	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/img3/tag/DataTag.java
DataTypeDBReplaceTest	2	Ghidra/Framework/SoftwareModeling/src/test/java/ghidra/program/database/data/DataTypeDBReplaceTest.java
DataTypeDecompilerHover	2	Ghidra/Features/Decompiler/src/main/java/ghidra/app/decompiler/component/hover/DataTypeDecompilerHover.java
DataTypeDifferTest	2	Ghidra/Features/Base/src/test/java/ghidra/app/util/html/DataTypeDifferTest.java
DataTypeIDConverter	2	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/database/data/DataTypeIDConverter.java
DataTypeMergePanel	2	Ghidra/Features/Base/src/main/java/ghidra/app/merge/datatypes/DataTypeMergePanel.java
DataTypeUtilities2Test	2	Ghidra/Framework/SoftwareModeling/src/test.slow/java/ghidra/program/database/data/DataTypeUtilities2Test.java
DataTypeUtilitiesFindTest	2	Ghidra/Features/Base/src/test.slow/java/ghidra/program/database/data/DataTypeUtilitiesFindTest.java
DataTypeUtilitiesTest	2	Ghidra/Framework/SoftwareModeling/src/test.slow/java/ghidra/program/database/data/DataTypeUtilitiesTest.java
DataTypesSarifMgr	2	Ghidra/Features/Sarif/src/main/java/sarif/managers/DataTypesSarifMgr.java
DataTypesSarifTest	2	Ghidra/Features/Sarif/src/test/java/sarif/DataTypesSarifTest.java
DataWindowFilterDialog	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datawindow/DataWindowFilterDialog.java
DatabaseBenchMarks	2	Ghidra/Features/Base/src/test/java/ghidra/DatabaseBenchMarks.java
DatatypeMatchFilter	2	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/program/model/lang/protorules/DatatypeMatchFilter.java
DateColumnTypeMapper	2	Ghidra/Framework/Docking/src/main/java/docking/widgets/table/constraint/provider/DateColumnTypeMapper.java
DbSmallTableModel	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/debug/dbtable/DbSmallTableModel.java
DbViewerPlugin	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/debug/DbViewerPlugin.java
DeadEndNode	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/calltree/DeadEndNode.java
DebouncedRowWrappedEnumeratedColumnTableModel	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/utils/DebouncedRowWrappedEnumeratedColumnTableModel.java
DebugFrameSection	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/exceptionhandlers/gcc/sections/DebugFrameSection.java
DebugShape	2	Ghidra/Framework/Graph/src/main/java/ghidra/graph/viewer/renderer/DebugShape.java
DebuggerAddMappingDialog	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/modules/DebuggerAddMappingDialog.java
DebuggerAddRegionDialog	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/memory/DebuggerAddRegionDialog.java
DebuggerCopyPlan	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/copying/DebuggerCopyPlan.java
DebuggerDisassemblyTest	2	Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/disassemble/DebuggerDisassemblyTest.java
DebuggerGuestTraceRegistersProviderTest	2	Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/gui/register/DebuggerGuestTraceRegistersProviderTest.java
DebuggerListingPluginScreenShots	2	Ghidra/Debug/Debugger/src/screen/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingPluginScreenShots.java
DebuggerListingProviderTest	2	Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingProviderTest.java
DebuggerListingProviderTestAccess	2	Ghidra/Debug/Debugger/src/test/java/ghidra/app/plugin/core/debug/gui/listing/DebuggerListingProviderTestAccess.java
DebuggerMakeBreakpointsEffectiveActionContext	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/breakpoint/DebuggerMakeBreakpointsEffectiveActionContext.java
DebuggerMemoryBytesPanel	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/memory/DebuggerMemoryBytesPanel.java
DebuggerMethodActionsPlugin	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/control/DebuggerMethodActionsPlugin.java
DebuggerModuleActionContext	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/modules/DebuggerModuleActionContext.java
DebuggerPlatformPlugin	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/platform/DebuggerPlatformPlugin.java
DebuggerPlatformServicePlugin	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/platform/DebuggerPlatformServicePlugin.java
DebuggerRegionActionContext	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/memory/DebuggerRegionActionContext.java
DebuggerRegistersPluginScreenShots	2	Ghidra/Debug/Debugger/src/screen/java/ghidra/app/plugin/core/debug/gui/register/DebuggerRegistersPluginScreenShots.java
DebuggerRmiRegistersProviderTest	2	Ghidra/Test/DebuggerIntegrationTest/src/test/java/ghidra/app/plugin/core/debug/gui/register/DebuggerRmiRegistersProviderTest.java
DebuggerSectionActionContext	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/modules/DebuggerSectionActionContext.java
DebuggerStaticMappingProposals	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/modules/DebuggerStaticMappingProposals.java
DebuggerTraceFileActionContext	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/thread/DebuggerTraceFileActionContext.java
DebuggerTrackedRegisterBackgroundColorModel	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/colors/DebuggerTrackedRegisterBackgroundColorModel.java
DebuggerVariableViewerHighVarValue	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/variable/DebuggerVariableViewerHighVarValue.java
DebuggerVariableViewerVarValue	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/variable/DebuggerVariableViewerVarValue.java
DecisionTree	2	Ghidra/Framework/Generic/src/main/java/generic/constraint/DecisionTree.java
DecodedStride	2	Ghidra/Framework/Emulation/src/main/java/ghidra/pcode/emu/jit/decode/DecodedStride.java
DecompilerNestedLayoutProvider	2	Ghidra/Features/FunctionGraphDecompilerExtension/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/DecompilerNestedLayoutProvider.java
DecompilerTextFinderDialog	2	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/plugin/core/search/DecompilerTextFinderDialog.java
DefaultDisplayGraphIcons	2	Ghidra/Features/GraphServices/src/main/java/ghidra/graph/visualization/DefaultDisplayGraphIcons.java
DefaultFgEnv	2	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/DefaultFgEnv.java
DefaultMonitorReceiver	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/progress/DefaultMonitorReceiver.java
DefaultRegionMapProposal	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/modules/DefaultRegionMapProposal.java
DefaultRemoteMethodRegistry	2	Ghidra/Debug/Debugger-rmi-trace/src/main/java/ghidra/app/plugin/core/debug/service/tracermi/DefaultRemoteMethodRegistry.java
DefaultSectionMapProposal	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/service/modules/DefaultSectionMapProposal.java
DefaultViewToIndexMapper	2	Ghidra/Framework/Docking/src/main/java/docking/widgets/indexedscrollpane/DefaultViewToIndexMapper.java
DefaultWatchRow	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/watch/DefaultWatchRow.java
DefaultWildAssemblyResolvedPatterns	2	Ghidra/Features/WildcardAssembler/src/main/java/ghidra/asm/wild/sem/DefaultWildAssemblyResolvedPatterns.java
DefinedDataSarifMgr	2	Ghidra/Features/Sarif/src/main/java/sarif/managers/DefinedDataSarifMgr.java
DefinedStringsContext	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/DefinedStringsContext.java
DefinedStringsTableModel	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/strings/DefinedStringsTableModel.java
DegContext	2	Ghidra/Features/DataGraph/src/main/java/datagraph/DegContext.java
DegSatelliteContext	2	Ghidra/Features/DataGraph/src/main/java/datagraph/DegSatelliteContext.java
DeleteArchiveAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/DeleteArchiveAction.java
DeleteBookmarkAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/bookmark/DeleteBookmarkAction.java
DeleteLabelCmdTest	2	Ghidra/Features/Base/src/test.slow/java/ghidra/app/cmd/label/DeleteLabelCmdTest.java
DeleteReferencesAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/references/DeleteReferencesAction.java
DeleteTreeCmd	2	Ghidra/Features/Base/src/main/java/ghidra/app/cmd/module/DeleteTreeCmd.java
DeletedSymbolRowObject	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symtable/DeletedSymbolRowObject.java
DependentServiceResolver	2	Ghidra/Debug/ProposedUtils/src/main/java/generic/depends/DependentServiceResolver.java
DiamondPluginB	2	Ghidra/Test/IntegrationTest/src/test.slow/java/ghidra/framework/plugintool/testplugins/DiamondPluginB.java
DiamondPluginC	2	Ghidra/Test/IntegrationTest/src/test.slow/java/ghidra/framework/plugintool/testplugins/DiamondPluginC.java
DiamondPluginD	2	Ghidra/Test/IntegrationTest/src/test.slow/java/ghidra/framework/plugintool/testplugins/DiamondPluginD.java
DiffControllerListener	2	Ghidra/Features/ProgramDiff/src/main/java/ghidra/app/plugin/core/diff/DiffControllerListener.java
DiffDetailsProvider	2	Ghidra/Features/ProgramDiff/src/main/java/ghidra/app/plugin/core/diff/DiffDetailsProvider.java
DiffIgnoreAllAction	2	Ghidra/Features/ProgramDiff/src/main/java/ghidra/app/plugin/core/diff/DiffIgnoreAllAction.java
DimacsGraphExporter	2	Ghidra/Features/GraphServices/src/main/java/ghidra/graph/exporter/DimacsGraphExporter.java
DirDataDateColumn	2	Ghidra/Features/Base/src/test.slow/java/docking/widgets/table/model/DirDataDateColumn.java
DirDataNameColumn	2	Ghidra/Features/Base/src/test.slow/java/docking/widgets/table/model/DirDataNameColumn.java
DirDataSizeColumn	2	Ghidra/Features/Base/src/test.slow/java/docking/widgets/table/model/DirDataSizeColumn.java
DirDataTimeColumn	2	Ghidra/Features/Base/src/test.slow/java/docking/widgets/table/model/DirDataTimeColumn.java
DirDataTypeColumn	2	Ghidra/Features/Base/src/test.slow/java/docking/widgets/table/model/DirDataTypeColumn.java
DirectoryList	2	Ghidra/Framework/Docking/src/main/java/docking/widgets/filechooser/DirectoryList.java
DirectoryVisitor	2	Ghidra/Framework/SoftwareModeling/src/main/java/ghidra/pcodeCPort/slgh_compile/DirectoryVisitor.java
DisassembleAndApplyContextAction	2	Ghidra/Extensions/MachineLearning/src/main/java/ghidra/machinelearning/functionfinding/DisassembleAndApplyContextAction.java
DisassembleContextTest	2	Ghidra/Features/Base/src/test.slow/java/ghidra/app/cmd/disassemble/DisassembleContextTest.java
DisassemblerLargeSetTest	2	Ghidra/Test/IntegrationTest/src/test.slow/java/ghidra/program/disassemble/DisassemblerLargeSetTest.java
DisassemblerTest	2	Ghidra/Test/IntegrationTest/src/test.slow/java/ghidra/program/disassemble/DisassemblerTest.java
DisassociateAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/associate/DisassociateAction.java
DisassociateDataTypeAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/associate/DisassociateDataTypeAction.java
DisconnectTask	2	Ghidra/Debug/Debugger/src/main/java/ghidra/app/plugin/core/debug/gui/control/DisconnectTask.java
DiscoverableFGLayoutFinder	2	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/DiscoverableFGLayoutFinder.java
DisplayCoordinator	2	Ghidra/Features/Base/src/main/java/ghidra/app/merge/structures/DisplayCoordinator.java
DisplayTypeAsGraphAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/DisplayTypeAsGraphAction.java
DisplayableLabel	2	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/provider/matchtable/DisplayableLabel.java
DisplayableLocalVariableAddress	2	Ghidra/Features/VersionTracking/src/main/java/ghidra/feature/vt/gui/provider/markuptable/DisplayableLocalVariableAddress.java
DmgFileReader	2	GPL/DMG/src/dmg/java/mobiledevices/dmg/reader/DmgFileReader.java
DmgHeaderV2	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/dmg/DmgHeaderV2.java
DmgServerProcessManager	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/dmg/DmgServerProcessManager.java
DnDMoveManager	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/programtree/DnDMoveManager.java
DocConverter	2	GhidraBuild/BuildFiles/Doclets/src/main/java/ghidra/doclets/typestubs/DocConverter.java
DocValuesDocReader	2	Ghidra/Extensions/BSimElasticPlugin/srcdummy/org/elasticsearch/script/DocValuesDocReader.java
DockingVisualVertex	2	Ghidra/Framework/Graph/src/main/java/ghidra/graph/viewer/vertex/DockingVisualVertex.java
Document	2	Ghidra/Extensions/BSimElasticPlugin/srcdummy/org/apache/lucene/document/Document.java
DomainFileProviderContextAction	2	Ghidra/Framework/Project/src/main/java/ghidra/framework/main/datatable/DomainFileProviderContextAction.java
DotGraphExporter	2	Ghidra/Features/GraphServices/src/main/java/ghidra/graph/exporter/DotGraphExporter.java
DoubleJavaProperty	2	Ghidra/Features/PyGhidra/src/main/java/ghidra/pyghidra/property/DoubleJavaProperty.java
DtConstants	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dtb/DtConstants.java
DtFilterAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/DtFilterAction.java
DtTableEntry	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dtb/DtTableEntry.java
DtbUtil	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/dtb/DtbUtil.java
DtrfDbg	2	Ghidra/Features/DecompilerDependent/src/main/java/ghidra/app/extension/datatype/finder/DtrfDbg.java
DualDecompilerScrollCoordinator	2	Ghidra/Features/CodeCompare/src/main/java/ghidra/features/codecompare/decompile/DualDecompilerScrollCoordinator.java
DumpMiscState	2	Ghidra/Framework/Emulation/src/main/java/ghidra/app/emulator/state/DumpMiscState.java
DyldCacheEntry	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/dyldcache/DyldCacheEntry.java
DyldCacheExtractor	2	Ghidra/Features/FileFormats/src/main/java/ghidra/file/formats/ios/dyldcache/DyldCacheExtractor.java
DyldChainedFixups	2	Ghidra/Features/Base/src/main/java/ghidra/app/util/bin/format/macho/commands/chained/DyldChainedFixups.java
DynamicDataTypeLocationReferencesTest	2	Ghidra/Features/Base/src/test.slow/java/ghidra/app/plugin/core/navigation/locationreferences/DynamicDataTypeLocationReferencesTest.java
EHCatchHandlerTypeModifier	2	Ghidra/Features/MicrosoftCodeAnalyzer/src/main/java/ghidra/app/cmd/data/exceptionhandling/EHCatchHandlerTypeModifier.java
EdgeDisplayType	2	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/EdgeDisplayType.java
EdgeSegmentMap	2	Ghidra/Features/FunctionGraph/src/main/java/ghidra/app/plugin/core/functiongraph/graph/layout/flowchart/EdgeSegmentMap.java
EditAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/EditAction.java
EditArchivePathAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/datamgr/actions/EditArchivePathAction.java
EditExternalLocationAction	2	Ghidra/Features/Base/src/main/java/ghidra/app/plugin/core/symboltree/actions/EditExternalLocationAction.java
